Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
18.12.2020,F. Karagümrük,Deplasman,1,0,2,0,Mağlup,%60,53,18,11,0,8,538,470,"%87,4",40,6,15,1,8,6,0,"2,11",39,11,17,22,4,0,1
22.12.2020,Göztepe,Ev Sahibi,3,2,1,1,Galip,%61,40,16,17,3,8,559,470,"%84,1",17,7,15,8,4,3,0,"2,29",30,17,17,9,1,0,0
26.12.2020,Trabzonspor,Deplasman,2,1,0,0,Galip,%53,45,8,10,1,2,554,474,"%85,6",10,0,9,5,3,1,0,"1,29",18,10,13,10,3,0,0
2.01.2021,Antalyaspor,Ev Sahibi,0,0,0,0,Berabere,%66,60,27,9,4,6,607,526,"%86,7",27,6,15,6,7,2,0,"0,67",27,9,10,9,2,0,1
5.01.2021,Konyaspor,Deplasman,3,1,4,1,Mağlup,%56,45,12,14,1,4,458,364,"%79,5",29,7,17,5,8,4,0,"3,99",27,14,12,10,2,0,0
9.01.2021,Gençlerbirliği,Ev Sahibi,6,4,0,0,Galip,%58,64,10,7,2,5,531,473,"%89,1",23,6,16,9,3,4,0,"2,28",25,7,18,8,0,0,0
17.01.2021,Beşiktaş,Deplasman,0,0,2,0,Mağlup,%41,50,13,14,0,7,328,256,"%78,0",24,5,9,2,4,3,0,"1,16",14,14,32,16,2,0,1
20.01.2021,Denizlispor,Ev Sahibi,6,3,1,0,Galip,%53,56,11,19,3,8,472,389,"%82,4",20,3,14,10,3,1,0,"2,70",24,19,17,9,1,0,0
24.01.2021,Yeni Malatyaspor,Deplasman,1,0,0,0,Galip,%66,44,18,15,2,6,521,441,"%84,6",33,5,10,4,4,2,0,"0,60",22,15,15,13,2,0,0
29.01.2021,Gaziantep FK,Deplasman,2,0,1,0,Galip,%53,49,13,8,7,4,460,383,"%83,3",13,0,6,6,0,0,0,"1,39",20,8,13,9,2,0,0
