Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
18.01.2020,Başakşehir,Deplasman,1,0,4,4,Mağlup,%49,55,13,4,2,5,401,326,"%81,3",24,9,11,6,3,2,0,"1,34",32,4,20,21,4,0,0
2.02.2020,Alanyaspor,Deplasman,1,0,2,1,Mağlup,%59,42,10,8,0,6,474,388,"%81,9",17,3,12,2,6,4,0,"1,25",20,8,19,17,3,0,0
7.02.2020,Ankaragücü,Ev Sahibi,0,0,1,0,Mağlup,%65,59,17,5,0,10,488,391,"%80,1",33,9,12,2,7,3,1,"0,71",26,5,7,7,1,0,1
16.02.2020,Galatasaray,Deplasman,0,0,1,1,Mağlup,%42,45,17,15,6,5,328,262,"%79,9",25,5,10,4,4,2,0,"0,52",18,15,16,20,3,0,0
23.02.2020,Antalyaspor,Ev Sahibi,1,1,2,1,Mağlup,%74,52,14,10,5,5,581,523,"%90,0",34,5,21,8,9,4,1,"2,36",30,10,12,10,2,0,0
1.03.2020,Denizlispor,Deplasman,0,0,2,1,Mağlup,%40,55,18,6,2,2,282,203,"%72,0",9,2,3,1,1,1,0,"0,41",11,6,32,23,4,0,1
7.03.2020,Konyaspor,Ev Sahibi,1,0,1,1,Berabere,%49,57,18,10,1,4,414,330,"%79,7",12,2,8,4,4,0,0,"0,78",10,10,20,15,1,0,1
11.03.2020,Trabzonspor,Ev Sahibi,1,1,3,2,Mağlup,%56,65,20,7,3,5,462,384,"%83,1",18,0,6,3,2,1,0,"0,41",19,7,18,12,3,0,0
15.03.2020,Kayserispor,Deplasman,1,0,2,2,Mağlup,%52,56,15,16,6,5,479,399,"%83,3",27,7,15,8,3,4,1,"2,88",45,16,3,9,1,0,0
13.06.2020,Kasımpaşa,Ev Sahibi,1,1,2,0,Mağlup,%54,57,20,14,2,5,440,354,"%80,5",26,4,14,1,8,5,1,"1,38",24,14,20,9,1,0,0
20.06.2020,Göztepe,Ev Sahibi,2,1,1,0,Galip,%27,49,13,6,3,2,218,146,"%67,0",9,4,7,3,2,2,0,"0,61",8,6,20,10,2,0,0
