Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
15.05.2022,Konyaspor,Deplasman,1,1,3,1,Mağlup,%34,44,21,16,0,2,242,164,"%67,8",9,3,7,1,4,2,0,"1,02",6,16,20,13,2,0,0
22.05.2022,Giresunspor,Ev Sahibi,4,1,1,1,Galip,%72,51,20,10,0,11,597,521,"%87,3",35,9,18,8,8,2,0,"2,86",30,10,13,10,0,0,0
14.09.2020,Başakşehir,Ev Sahibi,2,1,0,0,Galip,%37,56,22,13,2,1,334,243,"%72,8",7,1,12,6,6,0,0,"1,20",11,13,29,12,1,0,0
21.09.2020,Fenerbahçe,Deplasman,0,0,0,0,Berabere,%42,57,22,13,6,1,392,317,"%80,9",7,0,0,0,0,0,0,"0,00",5,13,24,14,4,2,0
26.09.2020,Kasımpaşa,Ev Sahibi,1,0,0,0,Galip,%43,38,9,7,3,6,346,266,"%76,9",20,2,11,3,5,3,0,"1,41",16,7,16,14,2,0,0
4.10.2020,Alanyaspor,Deplasman,0,0,6,4,Mağlup,%40,46,10,5,2,3,397,335,"%84,4",13,2,5,0,5,0,0,"0,31",11,5,7,12,3,0,0
2.11.2020,Sivasspor,Ev Sahibi,1,1,1,1,Berabere,%53,47,19,9,2,1,499,422,"%84,6",16,6,10,4,5,1,2,"1,49",19,9,21,14,3,1,0
8.11.2020,Kayserispor,Deplasman,1,0,0,0,Galip,%57,52,12,12,3,3,495,436,"%88,1",20,6,16,6,7,3,0,"1,65",23,12,11,12,2,0,0
22.11.2020,Ç. Rizespor,Ev Sahibi,2,1,2,1,Berabere,%51,55,16,10,1,3,405,337,"%83,2",26,7,14,6,8,0,0,"1,57",15,10,15,14,1,0,0
5.12.2020,Galatasaray,Deplasman,0,0,3,1,Mağlup,%39,41,14,15,1,5,335,259,"%77,3",22,1,11,1,7,3,0,"0,77",14,15,17,17,1,1,0
9.12.2020,Erzurumspor FK,Ev Sahibi,3,1,0,0,Galip,%46,64,23,15,2,2,336,249,"%74,1",10,3,11,8,3,0,1,"1,44",18,15,19,17,3,0,0
12.12.2020,F. Karagümrük,Ev Sahibi,3,1,1,0,Galip,%44,36,8,10,1,1,376,295,"%78,5",13,3,7,5,1,1,0,"1,29",13,10,13,17,1,0,0
15.12.2020,Ankaragücü,Deplasman,0,0,2,0,Mağlup,%55,52,10,10,1,4,456,384,"%84,2",21,4,9,4,3,2,0,"0,44",16,10,15,10,3,0,1
