Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
16.05.2022,Galatasaray,Deplasman,2,1,3,1,Mağlup,%48,52,9,8,2,1,385,326,"%84,7",7,0,10,4,5,1,1,"0,65",7,8,14,11,2,0,0
22.05.2022,Göztepe,Ev Sahibi,7,5,0,0,Galip,%58,47,10,11,1,2,541,475,"%87,8",12,3,23,10,8,5,0,"3,99",36,11,7,11,0,0,0
10.08.2024,Fenerbahçe,Deplasman,0,0,1,1,Mağlup,%47,42,8,13,0,4,368,302,"%82,1",13,0,6,0,2,4,0,"0,27",5,13,17,12,2,0,0
17.08.2024,Ç. Rizespor,Ev Sahibi,1,0,2,1,Mağlup,%53,42,10,11,0,1,405,334,"%82,5",11,4,11,4,5,2,0,"1,26",15,11,18,14,2,0,0
25.08.2024,Kasımpaşa,Deplasman,2,0,2,1,Berabere,%47,41,7,4,2,4,344,267,"%77,6",15,2,11,3,7,1,0,"1,66",18,4,17,11,0,0,0
31.08.2024,Galatasaray,Ev Sahibi,1,0,5,4,Mağlup,%42,46,8,9,1,3,331,252,"%76,1",12,2,14,5,8,1,1,"2,31",21,9,23,8,3,0,1
16.09.2024,Antalyaspor,Deplasman,1,0,2,0,Mağlup,%50,49,8,9,4,4,390,308,"%79,0",17,7,17,9,5,3,1,"0,88",25,9,15,8,2,0,0
22.09.2024,Alanyaspor,Ev Sahibi,0,0,2,2,Mağlup,%55,36,1,10,0,6,461,385,"%83,5",19,1,9,2,6,1,2,"0,44",12,10,9,9,1,0,0
29.09.2024,Bodrum FK,Deplasman,1,0,3,1,Mağlup,%53,39,7,4,2,6,337,276,"%81,9",19,7,16,5,6,5,0,"1,10",15,4,19,12,5,0,0
6.10.2024,Samsunspor,Ev Sahibi,1,1,3,0,Mağlup,%44,49,8,11,1,5,296,223,"%75,3",10,3,14,6,4,4,0,"1,29",14,11,19,8,3,0,0
25.10.2024,Sivasspor,Ev Sahibi,2,2,4,1,Mağlup,%56,53,6,7,0,4,431,370,"%85,8",23,5,13,7,4,2,0,"1,72",28,7,16,15,1,0,0
2.11.2024,Kayserispor,Deplasman,0,0,0,0,Berabere,%41,52,13,11,0,7,329,259,"%78,7",16,1,9,4,3,2,0,"0,26",12,11,36,13,3,0,0
9.11.2024,Eyüpspor,Ev Sahibi,0,0,1,1,Mağlup,%44,61,15,5,1,9,344,263,"%76,5",24,3,7,1,3,3,0,"0,28",21,5,9,10,2,0,0
25.11.2024,Trabzonspor,Deplasman,0,0,5,1,Mağlup,%40,47,7,9,0,1,344,257,"%74,7",6,2,10,3,5,2,0,"0,30",15,9,23,9,2,0,0
30.11.2024,Konyaspor,Ev Sahibi,0,0,1,0,Mağlup,%46,63,22,5,0,1,356,265,"%74,4",11,2,13,4,8,1,0,"0,86",11,5,33,10,3,0,0
7.12.2024,Göztepe,Deplasman,1,0,3,2,Mağlup,%54,55,11,11,1,6,369,274,"%74,3",15,3,11,5,2,4,1,"1,13",18,11,21,4,1,0,0
16.12.2024,Beşiktaş,Ev Sahibi,2,2,1,0,Galip,%35,56,19,10,2,2,263,190,"%72,2",8,3,14,7,1,6,0,"1,62",21,10,55,10,3,0,0
23.12.2024,Hatayspor,Deplasman,3,0,1,1,Galip,%49,45,7,8,2,6,388,301,"%77,6",17,4,12,3,4,5,0,"1,10",22,8,19,9,3,0,0
4.01.2025,Başakşehir,Ev Sahibi,0,0,1,1,Mağlup,%40,51,10,6,0,3,356,264,"%74,2",16,3,10,2,3,5,0,"0,52",15,6,15,6,0,0,0
